Repo,Owner,Z,T_X_n,Percentile_95,MeanInterval(days),SDInterval,Label,TimeSinceLastCommit(days),Status,Last_Commit_Date
pyenv,pyenv,6839945.0,103774.0,1391184.7999999982,1.399102457164703,306355.85904217145,alive,1.201087962962963,True,2024-02-28T15:58:25Z
PyQt,PyQt5,20898315.0,2099778.0,7594997.840000021,4.307585811399102,1605939.3685228364,alive,24.30298611111111,True,2024-02-26T03:54:48Z
qalculate-gtk,Qalculate,76319479.0,226770.0,3250162.2000000225,4.452064378274056,2736960.977006937,alive,2.624652777777778,True,2024-03-01T06:27:37Z
qb-adminmenu,qbcore-framework,21442437.0,1632147.0,2815630.210000004,2.9579128341918075,1329617.3307716907,alive,18.89059027777778,True,2024-02-11T11:54:29Z
qb-ambulancejob,qbcore-framework,8473923.0,678683.0,3351259.8599999994,2.714733931270921,711828.8688829754,alive,7.855127314814815,True,2024-02-29T19:04:57Z
qb-apartments,qbcore-framework,8937165.0,2648635.0,6058441.0000000065,5.359563112745098,1216847.7882249698,alive,30.655497685185185,True,2024-02-11T11:54:49Z
qb-banking,qbcore-framework,9878612.0,678653.0,5532988.979999991,6.61647478505291,1348933.4016215084,alive,7.854780092592593,True,2024-02-11T11:54:56Z
qb-bankrobbery,qbcore-framework,11034927.0,3295470.0,5858143.829999995,4.766060566883373,1254790.7936365644,alive,38.14201388888889,True,2024-02-16T08:41:12Z
qb-clothing,qbcore-framework,14484433.0,1522716.0,7382108.469999987,6.417653276105966,1604772.3145341752,alive,17.624027777777776,True,2024-02-11T11:55:32Z
qb-core,qbcore-framework,2574396.0,320901.0,832533.9000000032,0.7156027523518942,180788.87958032277,alive,3.7141319444444445,True,2024-02-17T12:13:47Z
qb-doorlock,qbcore-framework,19357284.0,3093948.0,8441293.930000007,6.081443083708709,1962593.2230516176,alive,35.809583333333336,True,2024-02-16T08:41:23Z
qb-drugs,qbcore-framework,6247472.0,678595.0,5011508.0900000045,5.665133313572719,1058318.8713661104,alive,7.8541087962962965,True,2024-02-11T11:56:55Z
qb-garages,qbcore-framework,9980611.0,2602.0,4550075.19999998,3.9134527874228398,945269.9740300897,alive,0.03011574074074074,True,2024-02-11T11:57:03Z
qb-houses,qbcore-framework,13469058.0,1632141.0,3625843.2999999872,2.9674928918065975,932229.0008720855,alive,18.890520833333333,True,2024-02-16T08:42:08Z
qb-hud,qbcore-framework,10043117.0,2153684.0,5079995.799999997,3.6466924935306486,1108651.8453721695,alive,24.926898148148148,True,2024-02-11T11:57:56Z
qb-inventory,qbcore-framework,3864713.0,159521.0,3001989.399999997,2.4603942475940506,535043.6187210655,alive,1.8463078703703704,True,2024-02-16T02:40:35Z
qb-multicharacter,qbcore-framework,6288658.0,1971942.0,3154254.4199999925,3.2019135936895085,690027.068151267,alive,22.823402777777776,True,2024-02-11T11:58:45Z
qb-phone,qbcore-framework,6978492.0,1631796.0,4984558.520000004,2.9311323056735077,852629.1341544226,alive,18.88652777777778,True,2024-02-16T11:48:00Z
qb-policejob,qbcore-framework,6414895.0,1632159.0,2070165.7300000067,2.14980326778297,565493.8422161646,alive,18.890729166666667,True,2024-02-11T11:59:10Z
qb-radialmenu,qbcore-framework,24968247.0,678400.0,4666323.959999997,4.565254572893973,1846111.6666670227,alive,7.851851851851852,True,2024-02-29T19:06:22Z
qb-shops,qbcore-framework,12094342.0,1248886.0,5581164.900000004,4.95378111310235,1238473.7184045266,alive,14.454699074074075,True,2024-02-11T11:59:45Z
qb-smallresources,qbcore-framework,7904638.0,703986.0,4005595.9999999995,2.4438714214542627,713990.322060024,alive,8.147986111111111,True,2024-02-11T11:59:52Z
qb-vehiclekeys,qbcore-framework,13166457.0,994506.0,4501529.579999997,4.407615906084656,1181185.6879978937,alive,11.510486111111112,True,2024-02-16T08:41:15Z
qb-weapons,qbcore-framework,7306823.0,1530975.0,5321954.840000006,5.2892793475947215,1100914.6093683094,alive,17.719618055555557,True,2024-02-11T12:01:16Z
QBDI,QBDI,16070780.0,2303239.0,5712133.25,3.459525962164241,1186205.3624296472,alive,26.657858796296296,True,2024-02-29T16:11:25Z
qbzzt,qbzzt,42687228.0,10790504.0,15406181.849999772,7.252542735042734,4053409.69651956,alive,124.8900925925926,Error,
qdleader,qdleader,2320135.0,40398.0,838220.7500000005,1.3902201348455443,155077.19911810555,alive,0.4675694444444444,True,2024-03-03T11:03:33Z
qdrant,qdrant,2315919.0,4540.0,705298.3100000006,0.6372692389455782,146011.48107149792,alive,0.0525462962962963,True,2024-02-16T10:29:35Z
qhull,qhull,187228257.0,26099840.0,29417195.680000253,25.06610747593261,12493576.236334486,alive,302.0814814814815,False,2023-11-29T22:30:51Z
qiime2,qiime2,7512083.0,1754165.0,4279834.440000001,5.470288653804583,876454.2987421383,alive,20.302835648148147,True,2024-02-16T21:49:33Z
qshell,qiniu,14172671.0,655254.0,2809720.3799999994,1.7649809934934935,645086.1582826546,alive,7.583958333333333,verify,2024-02-01T09:05:12Z
qiskit-community-tutorials,qiskit-community,18582635.0,4210978.0,6733497.180000054,4.0988614793771045,1580083.2872464722,alive,48.738171296296294,False,2023-09-13T06:17:02Z
qiskit-machine-learning,qiskit-community,4861741.0,9258.0,1717227.8200000043,2.8808037167557274,447745.3499240749,alive,0.10715277777777778,True,2024-03-01T09:41:46Z
qiskit-nature,qiskit-community,4230653.0,740606.0,1060367.7600000002,1.5364731629366721,249421.2980907864,alive,8.571828703703703,True,2024-03-01T17:02:55Z
qiskit-translations,qiskit-community,2241621.0,9040.0,684337.9299999975,0.7329453944987333,153614.99658707652,alive,0.10462962962962963,verify,2024-01-25T19:29:25Z
qiskit-aer,Qiskit,2720615.0,39345.0,1102313.7800000005,1.292498030772871,226177.84612513703,alive,0.45538194444444446,True,2024-02-28T09:34:47Z
qLib,qLab,11738931.0,1609837.0,2799055.919999981,1.725715836455355,648205.4007517318,alive,18.632372685185185,True,2024-02-26T08:42:50Z
qmk_configurator,qmk,7064515.0,260219.0,1504597.6199999962,1.8802497032288699,372472.40707069397,alive,3.0117939814814814,True,2024-02-28T13:24:20Z
qmk_toolbox,qmk,14334061.0,1459139.0,6114123.4200000195,6.44122054781727,1495519.2177108293,alive,16.888182870370372,True,2024-02-22T10:22:05Z
awesome-quantum-software,qosf,19834536.0,3659883.0,8144721.319999995,6.223954207559295,1618407.3230033012,alive,42.35975694444444,False,2023-09-19T15:21:57Z
qpdf,qpdf,17863708.0,22559.0,3450928.599999982,1.7560311369509045,850798.9187907433,alive,0.26109953703703703,True,2024-03-03T18:40:59Z
QPT,QPT-Family,15139969.0,114830.0,1774157.7600000175,1.4471938850615322,758268.1394036005,alive,1.329050925925926,True,2024-02-22T00:57:04Z
qpython,qpython-android,88933237.0,22949504.0,24239278.100000016,16.53804279439696,7343524.582642429,alive,265.61925925925925,verify,2024-01-18T12:48:56Z
QXlsx,QtExcel,11392107.0,1041906.0,4421280.079999994,2.829954909033877,892971.0638865031,alive,12.059097222222222,True,2024-02-29T23:38:51Z
qt-solutions,qtproject,108519927.0,33217557.0,72868074.00000006,79.8014678030303,16300134.067016631,alive,384.46246527777777,False,2022-10-24T06:33:07Z
qtcharts,qt,5876066.0,99610.0,1341456.8400000036,1.1308830021274539,306568.96521318785,alive,1.1528935185185185,True,2024-03-02T18:08:37Z
quadratic,quadratichq,4291673.0,96679.0,467451.6400000009,0.31106908930286,132314.0673443588,alive,1.1189699074074073,True,2024-03-01T18:26:04Z
qfs,quantcast,9256319.0,748876.0,1365514.7000000041,0.8589203056237098,393149.77472764446,alive,8.667546296296296,False,2023-10-23T07:58:44Z
quantum-core,quantum-elixir,14307841.0,1467820.0,5000888.629999993,4.079833183694909,1069913.8770732484,alive,16.98865740740741,True,2024-02-29T10:55:44Z
qpc,QuantumLeaps,20544825.0,3001.0,18394322.000000007,18.529613132646222,3072690.3055144097,alive,0.0347337962962963,True,2024-02-28T19:23:10Z
quark-engine,quark-engine,3297624.0,109017.0,1560915.2799999996,1.7558930290057082,331317.1031254812,alive,1.2617708333333333,True,2024-02-27T10:19:37Z
quarkus-quickstarts,quarkusio,1831838.0,559211.0,681378.62,0.9396302929177864,162157.14680400086,alive,6.472349537037037,True,2024-02-28T15:59:21Z
quarkusio,quarkusio,1460555.0,79465.0,408870.55,0.5127649855638208,83233.60461463375,alive,0.9197337962962963,Error,
quasar-awesome,quasarframework,13100612.0,321833.0,6428585.719999984,6.544104281332415,1337183.3894650126,alive,3.7249189814814816,False,2023-11-14T09:25:04Z
que,que-rb,22867174.0,1074193.0,3402980.74999996,1.854793839013225,871056.6198451311,alive,12.432789351851852,False,2023-11-22T04:40:58Z
quelpa,quelpa,23659764.0,7061790.0,12522559.36,7.327094442486884,2205904.345683828,alive,81.73368055555555,False,2023-08-11T06:23:30Z
QuestCraft,QuestCraftPlusPlus,7029382.0,2138804.0,4743610.88,3.3715645645645647,899510.0992784819,alive,24.754675925925927,verify,2023-12-06T05:25:10Z
questdb,questdb,2332228.0,12909.0,580580.5100000018,0.7947075387744725,137836.39756859472,alive,0.14940972222222224,True,2024-02-29T16:55:31Z
QuestPDF,QuestPDF,3350155.0,2095.0,1507475.1200000027,1.4168173843547813,302237.5456353768,alive,0.024247685185185185,True,2024-02-21T11:47:07Z
quick_redis_blog,quick123official,36468374.0,410283.0,3200416.3200000217,4.6784614624046155,2636853.738991009,alive,4.748645833333334,False,2023-10-27T06:01:57Z
quickblox-android-sdk,QuickBlox,20241769.0,116823.0,2950571.0600000005,2.059053689531368,944387.0640390443,alive,1.3521180555555556,verify,2023-12-21T13:27:33Z
quickblox-ios-sdk,QuickBlox,13218636.0,103504.0,4762111.880000001,2.6454897227150638,903166.6425623324,alive,1.197962962962963,verify,2024-01-31T09:14:39Z
quickblox-javascript-sdk,QuickBlox,16767028.0,112052.0,3514587.25,2.237971008187483,927609.8915952152,alive,1.296898148148148,True,2024-02-26T10:34:51Z
quickemu,quickemu-project,17278602.0,807.0,1918949.1600000085,1.1736263347603584,712603.375725043,alive,0.009340277777777777,verify,2023-12-10T23:10:16Z
quickfixj,quickfix-j,19767097.0,2027749.0,4330199.279999986,3.4066168952473777,1095398.310786026,alive,23.46931712962963,True,2024-02-21T09:23:02Z
quickfix,quickfixgo,17657397.0,8774.0,7139101.659999995,4.526876125984582,1422050.0424573142,alive,0.10155092592592592,False,2023-11-13T18:36:37Z
quickfix,quickfix,34820636.0,1378985.0,3850099.0000000317,2.769903357108463,1331208.969288037,alive,15.960474537037037,False,2023-10-16T00:56:55Z
QuickJS,quickjs-zh,37564752.0,13558994.0,33182026.639999975,26.7078856568833,6566994.438735737,alive,156.93280092592593,True,2024-02-07T05:37:52Z
quickwit,quickwit-oss,1206404.0,60186.0,331224.85999999987,0.40205488832068886,66391.65996273293,alive,0.6965972222222222,True,2024-03-02T12:07:56Z
Quick,Quick,9013980.0,74273.0,1904236.51999999,1.644464517623176,479395.84655839216,alive,0.8596412037037037,True,2024-02-12T18:11:34Z
quill-mention,quill-mention,27473604.0,2279390.0,13758746.739999946,8.734198591820988,2658090.7922405084,alive,26.381828703703704,False,2023-11-02T17:54:29Z
quilt,quiltdata,6045261.0,39816.0,434518.10000000097,0.5546986890468276,150822.15543594945,alive,0.4608333333333333,True,2024-03-01T03:46:40Z
quil,quil,39905876.0,24426.0,7172432.58000001,4.237006946215534,1989662.4814707446,alive,0.28270833333333334,verify,2024-01-22T04:32:42Z
quinn,quinn-rs,2191311.0,295229.0,816322.1999999987,0.6252439538729619,162891.01362865017,alive,3.4170023148148148,True,2024-02-29T19:09:51Z
qunit,qunitjs,7942413.0,1031687.0,3458825.9199999995,3.1967420391354526,674706.2831100355,alive,11.94082175925926,True,2024-03-02T22:28:27Z
Quaternion,quotient-im,23904487.0,718217.0,1598502.399999992,1.303063666833357,595347.5214394076,alive,8.312696759259259,True,2024-02-27T08:48:22Z
qupath,qupath,32362589.0,400421.0,863795.6999999976,0.7902598676849055,592254.8985937531,alive,4.634502314814815,True,2024-03-03T06:14:20Z
quran,quran,22349988.0,5236251.0,5336472.900000003,3.948947356981394,1426962.721348244,alive,60.604756944444446,Error,
quran,quran,3986729.0,427053.0,707802.100000004,0.5539176166096506,195387.57640891656,alive,4.942743055555556,Error,
quran_android,quran,5765572.0,8326.0,1870642.4300000065,1.3093319301048836,370888.76301915135,alive,0.09636574074074074,True,2024-03-02T20:54:18Z
Qwen-VL,QwenLM,1326664.0,40417.0,864028.0,0.692029702970297,171154.98476887684,alive,0.46778935185185183,True,2024-03-02T08:23:40Z
Qwen,QwenLM,564354.0,132406.0,271726.20000000036,0.21900908119658122,59305.69756507431,alive,1.532476851851852,True,2024-03-02T18:08:20Z
qxmpp,qxmpp-project,22028154.0,2004578.0,2677821.7000000016,1.6542291438465575,803763.4966864585,alive,23.20113425925926,True,2024-02-25T16:57:52Z
qxresearch-event-1,qxresearch,34553122.0,2269380.0,9328613.119999986,5.323458637628239,2718522.690938115,alive,26.26597222222222,False,2023-12-02T14:31:26Z
qucs_s,ra3xdh,41311162.0,320399.0,1550165.93,1.6229822633334974,1009207.064940603,alive,3.708321759259259,True,2024-03-03T19:43:20Z
Questgen,ramsrigouthamg,16545008.0,13106027.0,14801993.760000005,8.819668110952833,2692446.4708477235,alive,151.69012731481482,Error,
quickstart,rancher,16767049.0,3398095.0,5399352.680000001,7.494498229847494,1553849.0843118974,alive,39.32980324074074,verify,2023-12-15T15:47:46Z
qnm,ranyitz,46119208.0,4377530.0,13989570.52000004,7.604002052760307,3423488.3369762963,alive,50.665856481481484,False,2023-09-11T08:01:10Z
empresas-que-usam-react-no-brasil,react-brasil,8397160.0,704878.0,2516935.680000011,1.9215905298665128,543733.7878887084,alive,8.158310185185185,verify,2023-12-05T12:10:02Z
react-querybuilder,react-querybuilder,16481185.0,2023.0,1879895.519999999,1.1743770341700184,650246.50387227,alive,0.023414351851851853,True,2024-02-17T02:11:04Z
RxJava,ReactiveX,9663529.0,830266.0,867013.6800000007,0.6995460263492763,274976.53515056137,alive,9.609560185185185,True,2024-03-01T08:01:02Z
rxjs,ReactiveX,5860095.0,182863.0,686525.7999999998,0.5850745383266275,207008.85660524693,alive,2.1164699074074074,True,2024-02-29T15:28:49Z
RxSwift,ReactiveX,9071801.0,272563.0,1103322.6499999997,0.8685595771200825,363146.0950957571,alive,3.154664351851852,verify,2023-12-04T14:31:15Z
react-redux,reactjs,11825257.0,2670794.0,2921768.899999991,2.408414973714693,615497.7155570012,alive,30.911967592592593,True,2024-02-09T03:25:46Z
redux,reactjs,4470223.0,208334.0,953872.6299999995,0.8061329938190681,203919.63605997144,alive,2.411273148148148,True,2024-02-12T20:48:54Z
react-router,ReactTraining,16803598.0,11897.0,603728.0,0.5494590346476456,272359.3580382826,alive,0.13769675925925925,True,2024-02-28T20:22:34Z
qwerty-learner-vscode,RealKai42,26027797.0,220977.0,10122395.969999874,7.056162781084656,2598527.8158551343,alive,2.5576041666666667,False,2023-11-02T14:55:27Z
qwerty-learner,RealKai42,5359540.0,552204.0,2574057.7599999853,1.4946462426393705,449430.6869944329,alive,6.39125,True,2024-03-03T15:04:45Z
realm-cocoa,realm,6991952.0,131534.0,522110.9299999999,0.3436887565328379,129077.1264101258,alive,1.5223842592592594,True,2024-02-29T11:29:45Z
SwiftLint,realm,4769388.0,12311.0,619481.7500000001,0.47939038960423347,150400.79042989048,alive,0.14248842592592592,True,2024-03-03T15:30:44Z
containers-quickstarts,redhat-cop,9310326.0,1780516.0,3686769.0099999756,4.25795514571949,800964.9424432259,alive,20.607824074074074,True,2024-02-13T14:10:05Z
nodemon,remy,10897506.0,656306.0,4777948.959999995,3.60184153658946,926199.4851362535,alive,7.59613425925926,True,2024-03-01T10:02:18Z
Sentinel-Queries,reprise99,4821490.0,1166268.0,1610803.9199999971,1.0702075751386413,339126.56480622606,alive,13.498472222222222,True,2024-02-26T06:05:55Z
interview-questions,resumejob,55168955.0,13812257.0,41374308.40000006,29.500291160300925,9784751.711296624,alive,159.86408564814815,False,2023-05-25T03:15:43Z
go-quartz,reugn,26025780.0,625875.0,16483412.78,14.3822778784219,3570179.1248772386,alive,7.243923611111111,True,2024-03-01T09:48:21Z
free-for-dev,ripienaar,2451809.0,476051.0,620335.0299999998,0.5774450188961003,132264.38091042568,alive,5.509849537037037,True,2024-03-01T03:05:40Z
oh-my-zsh,robbyrussell,4110990.0,288675.0,652935.0300000013,0.7347201217299378,168343.44498950764,alive,3.3411458333333335,True,2024-03-03T12:04:19Z
nlw-06-discover,rocketseat-education,43967258.0,15476666.0,40222193.93000002,56.98493923611111,12650969.051730782,alive,179.1280787037037,False,2023-05-05T20:55:34Z
rollup,rollup,2762445.0,57706.0,787819.6599999939,0.5691085214333442,151993.94235819907,alive,0.6678935185185185,True,2024-03-02T06:09:51Z
vim-qf,romainl,56864320.0,15173728.0,18337605.040000062,17.5804367146164,5185307.037080165,alive,175.62185185185186,False,2023-05-09T09:04:32Z
sage,roots,12181336.0,1812864.0,2164702.3799999496,1.7787160868392664,545366.7133500084,alive,20.982222222222223,True,2024-02-06T14:50:26Z
ros_qtc_plugin,ros-industrial,40365746.0,1495031.0,7488070.700000006,6.910833945423789,2392683.1013023383,alive,17.303599537037037,True,2024-02-17T22:18:07Z
react-qr-code,rosskhanas,20991468.0,1603249.0,6171105.200000009,7.719914603019442,1771524.4200337362,alive,18.556122685185183,True,2024-02-11T15:20:16Z
SDWebImage,rs,9256573.0,397371.0,1815834.3599999982,1.4762450738033819,446914.1635467975,alive,4.599201388888889,True,2024-02-28T17:30:33Z
Sortable,RubaXa,32976107.0,868894.0,4229812.480000043,3.3150540692906927,1353694.3401686253,alive,10.056643518518518,verify,2024-01-14T00:22:55Z
grape,ruby-grape,6131224.0,107898.0,2173072.8499999964,1.853448812437917,429606.1412839554,alive,1.2488194444444445,verify,2024-01-22T14:51:38Z
How-To-Ask-Questions-The-Smart-Way,ryanhanwu,24089287.0,2311262.0,10019507.559999993,8.892987698412698,2272563.261250231,alive,26.750717592592594,verify,2023-12-05T04:25:52Z
q,ryboe,14095784.0,2584718.0,13324490.940000003,10.987840867828613,2251674.55149931,alive,29.915717592592593,True,2024-02-25T18:32:49Z
s3ql,s3ql,13854665.0,1691481.0,2693074.720000009,1.743124190903286,680600.5145502371,alive,19.57732638888889,verify,2024-02-02T10:42:42Z
hackathon-starter,sahat,38664402.0,206957.0,1669034.699999999,1.378127899000744,924359.3097291503,alive,2.3953356481481483,False,2023-10-29T14:30:43Z
pytorch-qrnn,salesforce,133011913.0,54120353.0,109342869.16000004,84.09078460038987,30454192.186743036,alive,626.392974537037,False,2022-02-12T14:34:07Z
quadsort,scandum,13746931.0,25758.0,8574308.319999987,6.201509756046001,1599782.242073509,alive,0.298125,False,2023-11-02T20:18:35Z
qrcode,scopewu,9793788.0,1878497.0,9592229.6,15.478497185911401,2245909.3111688644,alive,21.741863425925924,Error,
scrapy,scrapy,2505753.0,7595.0,540978.0800000002,0.5505145643273897,117093.01293603326,alive,0.08790509259259259,True,2024-03-01T15:02:03Z
nerdtree,scrooloose,32217579.0,529555.0,5275654.52000003,4.3780793809563505,1451405.4395808147,alive,6.129108796296296,True,2024-02-27T11:50:59Z
Best-websites-a-programmer-should-visit,sdmg15,16137519.0,578929.0,3411853.8099999917,2.07217823084837,795791.8029518712,alive,6.700567129629629,True,2024-02-25T06:19:47Z
rails_admin,sferik,7429806.0,331503.0,1317754.7999999977,0.9649614597884654,313599.0046211804,alive,3.8368402777777777,True,2024-03-02T10:18:07Z
seqkit,shenwei356,6746411.0,1094399.0,3162997.8300000015,3.709990288243696,702879.581838871,alive,12.666655092592592,True,2024-02-24T09:35:39Z
quadpy,sigma-py,23612687.0,18190282.0,22873451.08,73.4192361111111,9843373.81846481,alive,210.5356712962963,False,2023-04-04T11:08:38Z
sinatra,sinatra,5427868.0,1140417.0,1900088.25,1.2857969190098097,348011.40500866075,alive,13.199270833333333,verify,2024-01-19T11:45:22Z
awesome,sindresorhus,5165424.0,464404.0,2637026.7399999867,3.046726968215972,546405.2452717443,alive,5.375046296296296,True,2024-02-14T08:09:43Z
p-queue,sindresorhus,17679803.0,5108838.0,15678143.819999995,18.521597736625512,3423577.334960408,alive,59.130069444444445,verify,2023-12-14T00:18:56Z
quick-lru,sindresorhus,44862621.0,4373472.0,33270441.540000018,42.83670475589226,7259663.843432249,alive,50.61888888888889,False,2023-12-02T01:26:48Z
flutter-quill,singerdmx,2741819.0,18260.0,744759.0799999967,0.6939945376482093,159086.5231412034,alive,0.21134259259259258,True,2024-02-27T23:47:45Z
Sitecore-Azure-Quickstart-Templates,Sitecore,18035996.0,4290793.0,7386885.679999999,10.804442199473181,1900911.9242878011,alive,49.66195601851852,verify,2024-02-02T15:13:06Z
QuickSwitch,skittles9823,32779874.0,9955832.0,12879360.19999995,9.955275686077643,3246751.1764153456,alive,115.22953703703703,False,2023-11-27T00:57:57Z
vim-quickui,skywind3000,23753056.0,5418387.0,8653486.199999953,5.257675238715278,2032355.0307912293,alive,62.7128125,True,2024-02-24T14:21:11Z
QLScriptPublic,smallfawn,2147919.0,55977.0,928774.179999996,0.6052935836888076,188175.22793010614,alive,0.6478819444444445,True,2024-03-02T10:44:10Z
socket,socketio,17875752.0,1782841.0,3005898.8499999964,2.2708528877314818,869703.9157876818,alive,20.634733796296295,Error,
quicklens,softwaremill,24378486.0,776783.0,10877469.079999985,6.735865883874279,2246917.2444595993,alive,8.990543981481482,True,2024-03-02T00:11:56Z
node-qrcode,soldair,33771142.0,16655667.0,16767441.630000005,13.488481509203815,3421724.832703265,alive,192.77392361111112,False,2023-04-22T05:25:33Z
prezto,sorin-ionescu,7179171.0,2265244.0,3575963.0999999987,2.54622943213233,662173.4821338733,alive,26.218101851851852,verify,2024-01-26T09:21:09Z
awesome-quincy-larson-emails,sourabh-joshi,3031894.0,581234.0,1957314.9600000007,4.0035041099773245,471824.4023646764,alive,6.727245370370371,True,2024-02-05T06:32:05Z
laravel-query-builder,spatie,11828748.0,1923982.0,3310645.8800000018,2.4539282515956753,755952.742960093,alive,22.268310185185186,True,2024-02-23T13:55:11Z
luigi,spotify,9122778.0,518971.0,1258965.7799999935,1.0668278173114392,312074.9501255142,alive,6.006608796296296,verify,2024-01-23T10:42:08Z
qtpy,spyder-ide,14799533.0,351390.0,4523698.049999987,2.819442845530468,947493.7004638488,alive,4.067013888888889,verify,2023-12-04T22:41:06Z
querybuilder,sqlkata,18234723.0,3860885.0,4157949.220000003,3.4211058610156546,1022601.1639120883,alive,44.68616898148148,False,2023-09-17T07:31:55Z
sqlmap,sqlmapproject,4808213.0,35025.0,574612.9900000008,0.5435242357080567,134481.8736427872,alive,0.4053819444444444,True,2024-03-01T14:07:04Z
leakcanary,square,6903656.0,1742583.0,2618947.0,1.4830777224719902,489734.2153787704,alive,20.168784722222224,True,2024-02-17T16:33:21Z
okhttp,square,16752308.0,145219.0,822023.04,0.8303343169920698,306208.0134370122,alive,1.680775462962963,True,2024-02-26T04:17:48Z
retrofit,square,8482537.0,96415.0,2793441.200000009,2.2888209836087277,600681.2374603031,alive,1.115914351851852,True,2024-03-01T02:36:43Z
react-query-tutorial,ssi02014,7269263.0,483989.0,4930176.3600000255,4.199720901690281,993165.8468777504,alive,5.601724537037037,True,2024-02-26T18:32:12Z
burger-queen-api-mock,ssinuco,27116197.0,5549559.0,24012099.16999997,27.65759387860082,6512168.459290581,alive,64.23100694444445,False,2023-08-28T18:27:21Z
quicktile,ssokolow,38746731.0,7281749.0,25459615.02999992,11.126004890171558,4369639.820593218,alive,84.27950231481482,False,2023-08-08T17:17:31Z
Dapper,StackExchange,25212844.0,835547.0,3967794.050000008,2.951772769793603,1006339.5345862551,alive,9.67068287037037,True,2024-02-18T15:14:08Z
standard,standard,8690281.0,2140045.0,2315758.9000000046,1.5987768779605385,503439.88667660917,alive,24.769039351851852,verify,2024-01-23T09:16:09Z
quivr,StanGirard,351034.0,20393.0,166479.1099999998,0.19226525602783992,35065.318429322644,alive,0.23603009259259258,True,2024-03-01T23:07:57Z
jq,stedolan,28647279.0,246599.0,3733132.800000011,2.524089406885439,1004404.8614865171,alive,2.8541550925925927,True,2024-03-01T15:33:17Z
Lyrical-GraphQL,StephenGrider,171995383.0,10914920.0,162055724.52999997,292.8575202546296,60190968.73740667,alive,126.33009259259259,False,2023-06-27T16:04:40Z
stylus,stylus,16585034.0,659324.0,1953997.240000006,1.1419597884561754,593821.2380567201,alive,7.631064814814815,True,2024-02-19T08:58:17Z
node-browserify,substack,49417826.0,924411.0,2778620.930000014,2.0858633551673944,1418138.106532418,alive,10.69920138888889,False,2023-10-21T07:13:09Z
angular-interview-questions,sudheerj,20537841.0,2646618.0,9958340.31999995,7.931464974996094,1961750.5315679892,alive,30.632152777777776,True,2024-02-23T01:48:29Z
javascript-interview-questions,sudheerj,9146161.0,2758819.0,3143595.8000000017,3.3362576292772013,736814.3865992688,alive,31.930775462962963,True,2024-02-25T23:30:55Z
reactjs-interview-questions,sudheerj,8342963.0,2140046.0,4145223.6500000064,4.382311181697393,840730.5468586582,alive,24.769050925925924,True,2024-02-04T07:42:36Z
Rules-For-Quantumult-X,sve1r,10082302.0,743200.0,4546775.200000001,3.181430021751277,889242.3599322179,alive,8.601851851851851,True,2024-02-22T13:09:49Z
svelte-query,SvelteStack,39461546.0,8433981.0,15301772.5999999,12.019074074074075,4527951.292347927,alive,97.61552083333333,False,2023-07-26T09:13:39Z
svgo,svg,25747264.0,205985.0,3319524.5599999963,2.9432062520012807,1208695.8571390423,alive,2.3840856481481483,True,2024-03-02T01:24:43Z
swagger-ui,swagger-api,4318719.0,43723.0,946524.3599999993,0.7372074147197544,230953.8355279375,alive,0.5060532407407408,True,2024-03-01T12:50:04Z
syncthing,syncthing,1119454.0,159256.0,417173.20000000036,0.49563022304951,84602.77187371199,alive,1.8432407407407407,True,2024-03-03T19:55:09Z
lab-mysql-first-queries,ta-data-lis,82269216.0,50314358.0,78156215.65000002,158.71648919753085,33585498.50301475,alive,582.3421064814814,False,2022-03-28T15:47:22Z
Security_Engineer_Interview_Questions,tadwhitaker,67547097.0,3457944.0,63136329.60000002,102.58894345238096,18169529.137816742,alive,40.0225,True,2024-03-02T18:07:54Z
quick-xml,tafia,1453894664.0,185117.0,3367227.2400000007,15.323349526211715,40588698.20470041,alive,2.1425578703703705,verify,2024-01-21T19:49:26Z
Aristo-jQuery-UI-Theme,taitems,254797562.0,76855995.0,150230651.64000052,90.49752109053499,37811319.000399545,alive,889.5369791666667,False,2021-05-25T11:06:45Z
query,TanStack,2616405.0,48860.0,590103.0999999999,0.6383561002408659,157951.1252459291,alive,0.5655092592592592,True,2024-03-03T09:43:37Z
todomvc,tastejs,92262030.0,88085.0,1483758.8400000047,1.554767470300489,1811606.8444144693,alive,1.0195023148148148,True,2024-02-05T18:48:49Z
questions-for-employers,tBaxter,23827848.0,5557610.0,21023851.55999998,23.129704119183288,5103289.989217795,alive,64.32418981481482,verify,2024-01-12T14:24:18Z
mars,Tencent,2832852.0,682041.0,1157311.5600000012,1.30914856129095,232236.27411343728,alive,7.893993055555556,verify,2024-02-01T06:38:22Z
tesseract,tesseract-ocr,22813918.0,6859.0,1432482.6600000008,0.9680270697774478,470055.86157646525,alive,0.07938657407407407,True,2024-02-23T20:49:40Z
qr,theyakka,37313884.0,14710309.0,24733214.46000003,19.96890545808967,5185705.1032614065,alive,170.2582060185185,Error,
devdocs,Thibaut,3381351.0,620706.0,1003231.9200000006,0.6982883250123929,197855.44436441307,alive,7.184097222222222,True,2024-02-27T01:55:22Z
bootswatch,thomaspark,7268972.0,712790.0,2401611.120000005,1.8847776900412974,468782.9710752456,alive,8.24988425925926,True,2024-02-29T14:42:10Z
